"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000018830",34465.9715943634,-0.767663081191093,0.701430594357022,-1.09442486165689,0.273768685001011,0.999123527598198,"Myh11"
"ENSMUSG00000050335",35539.8810158127,0.313518936388498,0.182895034974432,1.71420146223394,0.0864917324520332,0.999123527598198,"Lgals3"
"ENSMUSG00000007892",33905.9014680267,0.225863361996916,0.160491313105059,1.40732453132254,0.159331178334125,0.999123527598198,"Rplp1"
"ENSMUSG00000021749",33527.6256579625,0.392693877623926,0.219887754740428,1.78588333892213,0.0741181491773321,0.999123527598198,"Fam3d"
"ENSMUSG00000045394",33823.9756989523,0.0998552170013378,0.212378538999172,0.470175647087049,0.63822953156993,0.999123527598198,"Epcam"
"ENSMUSG00000033161",32887.7451369847,0.17405070936322,0.208872559919311,0.83328661950836,0.404683100803947,0.999123527598198,"Atp1a1"
"ENSMUSG00000031328",30894.0876054433,-0.514882591000377,0.574647985076922,-0.895996513294056,0.370254625432555,0.999123527598198,"Flna"
"ENSMUSG00000063229",31980.451063037,-0.119420623602905,0.215209759200561,-0.554903383780162,0.578960747281915,0.999123527598198,"Ldha"
"ENSMUSG00000001025",31765.7571038102,0.297657624449965,0.224038515040705,1.32860023820406,0.183979893433348,0.999123527598198,"S100a6"
"ENSMUSG00000074272",31833.8225275894,0.309194092776236,0.233770156577674,1.32264142396423,0.185954651675947,0.999123527598198,"Ceacam1"
"ENSMUSG00000030762",31028.4193298121,0.306888386538414,0.333779578286671,0.919434280891923,0.357868465464756,0.999123527598198,"Aqp8"
"ENSMUSG00000032366",29874.9590785698,-0.632568806712542,0.533032494516673,-1.18673591801589,0.235331802622358,0.999123527598198,"Tpm1"
"ENSMUSG00000032294",30565.5976531173,-0.0172490602677235,0.156348845378865,-0.110324193478535,0.912152270755836,0.999123527598198,"Pkm"
"ENSMUSG00000025393",29808.8661424533,-0.107319757936991,0.149931981089664,-0.715789634453042,0.474121253817359,0.999123527598198,"Atp5b"
"ENSMUSG00000001349",28423.9766075276,-0.877705888454643,0.747542944744314,-1.17412102491964,0.240346553152671,0.999123527598198,"Cnn1"
"ENSMUSG00000028699",29043.5005220768,0.0959145039718194,0.253549737813106,0.378286740893887,0.705217594130365,0.999123527598198,"Tspan1"
"ENSMUSG00000028255",28027.6167114135,0.21327639835186,0.594505833952326,0.358745677790881,0.719785353884677,0.999123527598198,"Clca1"
"ENSMUSG00000073411",28313.1550271889,0.0338771076494223,0.197380219718149,0.171633751840977,0.863725471051702,0.999123527598198,"H2-D1"
"ENSMUSG00000093674",27816.7760170013,0.263344486406226,0.177762683846992,1.48143851514358,0.138489757757408,0.999123527598198,"Rpl41"
"ENSMUSG00000028081",26830.7217255232,0.150795596148467,0.139782509307776,1.07878730246888,0.280682556533411,0.999123527598198,"Rps3a1"
"ENSMUSG00000015932",27164.7408408,-0.108717029962578,0.195816727083955,-0.555197870894689,0.578759325063546,0.999123527598198,"Dstn"
"ENSMUSG00000067818",26152.3960983855,-0.536119095393981,0.668847039101669,-0.801557103570413,0.422809199697833,0.999123527598198,"Myl9"
"ENSMUSG00000049775",26261.9971004646,-0.0696716569707644,0.260606038529745,-0.267344752883813,0.789203732461943,0.999123527598198,"Tmsb4x"
"ENSMUSG00000064337",25059.3526638307,0.263868211480456,0.811762076775019,0.325056095905288,0.745138616474357,0.999123527598198,"mt-Rnr1"
"ENSMUSG00000028464",25493.3798419935,-0.544672243452905,0.680547714797524,-0.80034394592737,0.423511548124806,0.999123527598198,"Tpm2"
"ENSMUSG00000034427",25819.8223600529,0.199223966665274,0.207556420771546,0.959854510521538,0.337128443255083,0.999123527598198,"Myo15b"
"ENSMUSG00000031818",25468.0196910317,0.121245774827858,0.19369146504634,0.625973760892613,0.531332152002097,0.999123527598198,"Cox4i1"
"ENSMUSG00000048992",25384.5779526884,0.274011709340681,0.215671095908583,1.27050733519167,0.203903971673517,0.999123527598198,"Prss32"
"ENSMUSG00000028367",25575.6337187953,0.428038016464617,0.232452950198106,1.84139636042401,0.0655634957831902,0.999123527598198,"Txn1"
"ENSMUSG00000025428",25186.1131370605,-0.0570664820630344,0.172010410160235,-0.331761792846575,0.740069136651454,0.999123527598198,"Atp5a1"
"ENSMUSG00000023010",25244.9957325864,0.0399322731188986,0.188599605283754,0.211730417244613,0.83231735651904,0.999123527598198,"Tmbim6"
"ENSMUSG00000000740",24668.5801626389,0.170664108531867,0.139776813149652,1.2209758162761,0.222095176462872,0.999123527598198,"Rpl13"
"ENSMUSG00000025207",24888.6702564399,0.284307109710802,0.266902341430645,1.06521024951248,0.28678079644415,0.999123527598198,"Sema4g"
"ENSMUSG00000032399",24199.3376221161,0.157987117564265,0.123938856565131,1.27471821140484,0.202408998560045,0.999123527598198,"Rpl4"
"ENSMUSG00000044533",24223.9840153255,0.0404871846136267,0.14001252160209,0.289168312593425,0.772452579367736,0.999123527598198,"Rps2"
"ENSMUSG00000029322",24819.1218876255,0.361511964895064,0.266965047157649,1.35415466835096,0.175687038013498,0.999123527598198,"Plac8"
"ENSMUSG00000045128",23951.7507784356,0.20831531058547,0.138291055816426,1.50635418433711,0.131976275354731,0.999123527598198,"Rpl18a"
"ENSMUSG00000041697",23914.2292470635,0.145198206377868,0.184788146368869,0.785754980668658,0.432011045842482,0.999123527598198,"Cox6a1"
"ENSMUSG00000074207",23319.2329239879,0.118849419800435,0.299985688201377,0.396183633002693,0.691969564550792,0.999123527598198,"Adh1"
"ENSMUSG00000025497",23517.0047629687,0.0271854974681766,0.214196059223542,0.126918756426816,0.899004701211326,0.999123527598198,"Cdhr5"
"ENSMUSG00000006333",23200.0963737047,0.109102651770161,0.131705439831002,0.828383792728352,0.40745318218705,0.999123527598198,"Rps9"
"ENSMUSG00000068874",22822.9682087923,-0.0744861485538527,0.38703186597826,-0.192454821169781,0.847385953812265,0.999123527598198,"Selenbp1"
"ENSMUSG00000015656",22314.8108524862,-0.0342507143861105,0.110418858262828,-0.310188992396426,0.756417240786899,0.999123527598198,"Hspa8"
"ENSMUSG00000095079",21222.7001815695,0.116496751801973,0.744697725377458,0.156434950493404,0.875690189778402,0.999123527598198,"Igha"
"ENSMUSG00000061904",22347.6462224915,0.050854451675368,0.14535369912401,0.349866924487288,0.726438570577423,0.999123527598198,"Slc25a3"
"ENSMUSG00000022108",22141.0150352157,-0.0266864603917192,0.177934035590167,-0.149979515179354,0.880780776961029,0.999123527598198,"Itm2b"
"ENSMUSG00000043716",21766.4646800549,0.121267921821008,0.106118430486719,1.1427602280283,0.253138155942063,0.999123527598198,"Rpl7"
"ENSMUSG00000003970",21668.1627615856,0.087783340463983,0.14175181032805,0.619274916213274,0.535735266119549,0.999123527598198,"Rpl8"
"ENSMUSG00000001175",21511.4291577053,-0.0270713304238859,0.151401811960969,-0.178804533930312,0.858091185097348,0.999123527598198,"Calm1"
"ENSMUSG00000059070",21297.9855746539,0.175869500118861,0.152804110381962,1.15094744296631,0.249753858103895,0.999123527598198,"Rpl18"
"ENSMUSG00000018569",21515.5501858473,0.12769481413108,0.210724232143172,0.605980683058418,0.544527580557156,0.999123527598198,"Cldn7"
"ENSMUSG00000018293",21242.4768294257,0.0515046688779847,0.101694614991979,0.506464072675306,0.61253090482728,0.999123527598198,"Pfn1"
"ENSMUSG00000063524",20948.2475651535,-0.0796251509284785,0.167152170376083,-0.476363248824866,0.633815612404453,0.999123527598198,"Eno1"
"ENSMUSG00000012848",20336.38103259,0.143908943082071,0.125469618605023,1.14696246535263,0.251397134103977,0.999123527598198,"Rps5"
"ENSMUSG00000038274",20482.6191097763,0.235556271572572,0.173303720524574,1.35921070164891,0.174079831107433,0.999123527598198,"Fau"
"ENSMUSG00000016319",20440.4601921311,-0.073568087920653,0.229428380201993,-0.320658184727985,0.748469438921776,0.999123527598198,"Slc25a5"
"ENSMUSG00000024608",20088.0182145931,0.204964858404607,0.132768408994562,1.54377731839056,0.122642287900586,0.999123527598198,"Rps14"
"ENSMUSG00000023944",20026.0427356511,-0.0849914860089167,0.0955659060667509,-0.889349450101501,0.373815303087293,0.999123527598198,"Hsp90ab1"
"ENSMUSG00000060802",19714.5241003707,-0.219320350681954,0.190907222584637,-1.14883212752582,0.250625208922984,0.999123527598198,"B2m"
"ENSMUSG00000020372",19383.9484464802,0.104153464966287,0.132917068306591,0.783597368594104,0.433276400332791,0.999123527598198,"Rack1"
"ENSMUSG00000030739",19938.9937917015,-0.105234111937619,0.224889179592711,-0.467937639899815,0.639829185382213,0.999123527598198,"Myh14"
"ENSMUSG00000050708",19271.573439055,0.0648801402754406,0.144035039408416,0.450446922789883,0.652388217557853,0.999123527598198,"Ftl1"
"ENSMUSG00000023247",19541.6607037375,0.444021723747415,0.389439393546699,1.14015616063805,0.254221247961706,0.999123527598198,"Guca2a"
"ENSMUSG00000026421",18766.9128738325,-0.531562642972596,0.618963623505424,-0.858794641213577,0.390453824594365,0.999123527598198,"Csrp1"
"ENSMUSG00000023175",19349.4267791352,0.111527873156485,0.17123240466366,0.651324574782159,0.514836987995583,0.999123527598198,"Bsg"
"ENSMUSG00000030432",18645.9323049817,0.221174107779577,0.147549331847455,1.4989841364259,0.133877747498681,0.999123527598198,"Rpl28"
"ENSMUSG00000031320",18341.7312531598,0.0102191290270345,0.123458213043356,0.0827739910948309,0.934031250240476,0.999123527598198,"Rps4x"
"ENSMUSG00000028495",18322.1330705217,0.139849918029237,0.125645598714449,1.11305067157243,0.265686667583206,0.999123527598198,"Rps6"
"ENSMUSG00000027556",18427.7913933567,0.183597997044423,0.225037604816341,0.815854742118602,0.414583219581668,0.999123527598198,"Car1"
"ENSMUSG00000036427",18666.7802735825,0.0774982111371549,0.135532713997869,0.571804465882482,0.567454451440752,0.999123527598198,"Gpi1"
"ENSMUSG00000063457",17949.158553877,0.255178445605346,0.16201973712146,1.57498370346107,0.115260206217502,0.999123527598198,"Rps15"
"ENSMUSG00000070473",17862.6222276099,0.0740658959846574,0.200316260237921,0.369744802027991,0.711572646525427,0.999123527598198,"Cldn3"
"ENSMUSG00000024029",17194.9240429657,0.0625843180245916,0.483888523293761,0.129336231408402,0.89709160366602,0.999123527598198,"Tff3"
"ENSMUSG00000008682",17421.9147778194,0.116484843007701,0.0935407371799517,1.24528463768262,0.213027140561064,0.999123527598198,"Rpl10"
"ENSMUSG00000025290",17511.3585413329,0.19795764002817,0.14767445094054,1.34050026099557,0.180082759528793,0.999123527598198,"Rps24"
"ENSMUSG00000006360",17407.2146377927,0.104200902423834,0.219875718651336,0.473908183509197,0.635565383268576,0.999123527598198,"Crip1"
"ENSMUSG00000030744",17106.1114458537,0.0945365147754766,0.111351070322479,0.848995115194613,0.395884010396872,0.999123527598198,"Rps3"
"ENSMUSG00000027397",16983.6296638058,0.371242337804864,0.44220432923257,0.839526692217469,0.401173817087152,0.999123527598198,"Slc20a1"
"ENSMUSG00000000303",17381.339455168,-0.0216407825508803,0.217079321761955,-0.0996906677947484,0.920589909654144,0.999123527598198,"Cdh1"
"ENSMUSG00000032231",17422.5235270321,0.219987339883473,0.224227134753488,0.981091517426399,0.326547613109994,0.999123527598198,"Anxa2"
"ENSMUSG00000035885",17184.1668019557,0.165326348668989,0.173381067234058,0.953543263439513,0.340314886802384,0.999123527598198,"Cox8a"
"ENSMUSG00000047675",16700.1840067237,0.169733836509992,0.126383809138914,1.34300301333243,0.179270998117665,0.999123527598198,"Rps8"
"ENSMUSG00000118642",17538.099670551,0.742153014369047,0.286496532830852,2.59044326657599,0.00958524196021607,0.913619550951896,"AY036118"
"ENSMUSG00000064354",16292.7020684192,0.646707815837226,0.429990790127702,1.50400387795553,0.13258036823085,0.999123527598198,"mt-Co2"
"ENSMUSG00000079523",16437.4636369584,0.288783861970891,0.223438662828088,1.29245251612107,0.196200479916497,0.999123527598198,"Tmsb10"
"ENSMUSG00000035775",16800.0528114646,0.325350467295183,0.264997752119914,1.22774802688877,0.219541571407888,0.999123527598198,"Krt20"
"ENSMUSG00000029614",15774.2363380608,0.119606910436064,0.111567083300603,1.07206271686603,0.283691863383211,0.999123527598198,"Rpl6"
"ENSMUSG00000047215",15807.8159597672,0.218866660659489,0.126462322818776,1.73068670400061,0.0835076579459201,0.999123527598198,"Rpl9"
"ENSMUSG00000028234",15603.5416533415,0.236236610209958,0.149242545226052,1.58290392228395,0.113443364629556,0.999123527598198,"Rps20"
"ENSMUSG00000003051",15956.0647287103,0.0877668436588437,0.219781555608541,0.399336711471675,0.689645120276456,0.999123527598198,"Elf3"
"ENSMUSG00000036594",15164.84862425,-0.379390797867304,0.411395973967508,-0.922203477609308,0.356422449478777,0.999123527598198,"H2-Aa"
"ENSMUSG00000024730",15608.2084259565,0.332767847851721,0.253076765189971,1.3148889729246,0.188547219261751,0.999123527598198,"Ms4a8a"
"ENSMUSG00000004207",15360.37615883,-0.0724621323366631,0.133363645255829,-0.543342469363823,0.586894028519382,0.999123527598198,"Psap"
"ENSMUSG00000003429",15122.5437731166,0.157451500130842,0.110328455524609,1.42711596371185,0.153546471814531,0.999123527598198,"Rps11"
"ENSMUSG00000035852",15435.7422866002,-0.0579358619019018,0.20846046139943,-0.277922544702092,0.781071817240483,0.999123527598198,"Misp"
"ENSMUSG00000060036",15051.6965317582,0.0852302892145859,0.114249973839982,0.745998325863597,0.455668426350029,0.999123527598198,"Rpl3"
"ENSMUSG00000030122",14902.55860215,-0.305349502184885,0.174342180102403,-1.75143790220779,0.0798705090284494,0.999123527598198,"Ptms"
"ENSMUSG00000007034",15551.4975244301,0.325446892807144,0.250839372567219,1.2974314577347,0.194482774546694,0.999123527598198,"Slc44a4"
"ENSMUSG00000005610",15144.8103493458,-0.0626076592558701,0.132712587892804,-0.471753736777708,0.637102576062989,0.999123527598198,"Eif4g2"
"ENSMUSG00000054452",14794.1793198872,-0.109522223817512,0.123061762100871,-0.889977698578212,0.373477861048741,0.999123527598198,"Tle5"
"ENSMUSG00000019505",14625.8366930676,0.116480561267638,0.0925063242116607,1.25916322219357,0.207971382568062,0.999123527598198,"Ubb"
"ENSMUSG00000001156",14948.8221365165,0.238115728584733,0.202424589144825,1.17631820121603,0.23946774513152,0.999123527598198,"Mxd1"
"ENSMUSG00000094559",14790.5290289212,0.115670884225071,0.259896006515306,0.445066031510026,0.656272035895064,0.999123527598198,"Cyp2d34"
"ENSMUSG00000064357",14264.0717517259,0.557745872353652,0.425552646622115,1.31063894627572,0.189979774655562,0.999123527598198,"mt-Atp6"
"ENSMUSG00000020788",14775.475487296,0.264039518105142,0.152702664270559,1.72910878383442,0.0837896273757555,0.999123527598198,"Atp2a3"
"ENSMUSG00000020719",14438.859652706,-0.0645846820054728,0.0673683101808528,-0.958680451269934,0.337719749498628,0.999123527598198,"Ddx5"
"ENSMUSG00000075602",14998.6517718577,0.166528909273278,0.362313895472277,0.459626062798964,0.645784648441888,0.999123527598198,"Ly6a"
"ENSMUSG00000073421",14465.3963458847,-0.387954415885319,0.37267296857092,-1.04100497917248,0.297873237353015,0.999123527598198,"H2-Ab1"
"ENSMUSG00000037805",14372.5386253448,0.155002062350047,0.112884176575117,1.37310708243421,0.169719059611428,0.999123527598198,"Rpl10a"
"ENSMUSG00000076609",13799.046963957,0.0324550237704305,0.550764770864288,0.0589271963046954,0.953010096166467,0.999123527598198,"Igkc"
"ENSMUSG00000030688",14349.0652825911,0.246895330815012,0.168669548201598,1.46378130164857,0.143253712983175,0.999123527598198,"Stard10"
"ENSMUSG00000027562",14432.2828175128,0.0886069222675745,0.263835352903724,0.335841733461353,0.736990217361207,0.999123527598198,"Car2"
"ENSMUSG00000008668",14193.2590130887,0.210235745161862,0.133148506972327,1.57895683505904,0.114345958200004,0.999123527598198,"Rps18"
"ENSMUSG00000037563",14216.1855924586,0.168485927178092,0.131054590403512,1.28561637298877,0.19857697973112,0.999123527598198,"Rps16"
"ENSMUSG00000017404",14144.3988027782,0.17973388553017,0.115206410625337,1.56010316226831,0.118735504402047,0.999123527598198,"Rpl19"
"ENSMUSG00000058558",13992.9990011441,0.0478504793107288,0.12822313793921,0.373181315632865,0.709013501337787,0.999123527598198,"Rpl5"
"ENSMUSG00000041737",14241.8120642205,0.168656177957946,0.259526641118099,0.649860751217437,0.515782172697961,0.999123527598198,"Tmem45b"
"ENSMUSG00000038900",13914.0071198375,0.186113521816617,0.145042651920409,1.28316408554599,0.199434595517433,0.999123527598198,"Rpl12"
"ENSMUSG00000023456",14247.6010752184,-0.0271036469162605,0.180945443684859,-0.149789054448175,0.880931045211625,0.999123527598198,"Tpi1"
"ENSMUSG00000026811",14260.6562843462,0.294756147494682,0.197761584114046,1.49046210777064,0.136102772592717,0.999123527598198,"St6galnac6"
"ENSMUSG00000046330",13910.0234978869,0.345252974481769,0.18720532725733,1.84424759455263,0.0651470650063568,0.999123527598198,"Rpl37a"
"ENSMUSG00000000544",13955.9096312352,0.0851504908410603,0.212898164393333,0.39995878350432,0.689186874638885,0.999123527598198,"Gpa33"
"ENSMUSG00000005683",13918.5445934784,-0.0432390662130169,0.187536048377769,-0.230564025354298,0.817653518220134,0.999123527598198,"Cs"
"ENSMUSG00000018770",13812.9117358592,0.0631821435788093,0.193308139727428,0.326846782902667,0.743783773310829,0.999123527598198,"Atp5g3"
"ENSMUSG00000046364",13496.6097412359,0.232201299162002,0.148510883082004,1.56353052613516,0.117927861411801,0.999123527598198,"Rpl27a"
"ENSMUSG00000022836",13273.3172989,-0.692927566743281,0.562405216650854,-1.23207883964821,0.21791963499826,0.999123527598198,"Mylk"
"ENSMUSG00000057841",13360.9434693855,0.0894699051547553,0.139914603844331,0.639460804636945,0.522523203990454,0.999123527598198,"Rpl32"
"ENSMUSG00000004980",13482.5661979201,-0.0930490237355503,0.109418749286712,-0.850393779330562,0.395106193481416,0.999123527598198,"Hnrnpa2b1"
"ENSMUSG00000003072",13575.1133445848,0.10061388322437,0.162110459553066,0.620650163485809,0.534829826446829,0.999123527598198,"Atp5d"
"ENSMUSG00000025203",13745.6375439704,-0.439353924564691,0.304894257593018,-1.44100426171736,0.149583478804428,0.999123527598198,"Scd2"
"ENSMUSG00000030413",13806.8342821089,0.450143017735472,0.26876620561667,1.67484977027764,0.0939637109392779,0.999123527598198,"Pglyrp1"
"ENSMUSG00000061477",13266.5363343326,0.179606784470863,0.132771361698002,1.35275244731911,0.176134728967132,0.999123527598198,"Rps7"
"ENSMUSG00000025401",13626.3778344142,0.214674208553056,0.241768644091912,0.887932384116134,0.374577123687778,0.999123527598198,"Myo1a"
"ENSMUSG00000029455",13528.3889220147,-0.14372918839932,0.237956696259796,-0.604014052382032,0.545834299536634,0.999123527598198,"Aldh2"
"ENSMUSG00000059291",13183.9873062903,0.225028653547472,0.131808389846796,1.70724074399989,0.0877773148632535,0.999123527598198,"Rpl11"
"ENSMUSG00000061787",13145.9257814475,0.199048720716576,0.121329590440477,1.64056204256477,0.100888359674859,0.999123527598198,"Rps17"
"ENSMUSG00000049517",13140.8801576157,0.193185837634522,0.130215129464751,1.48358979811803,0.137917777519607,0.999123527598198,"Rps23"
"ENSMUSG00000064373",13228.3603859107,0.0745786378229804,0.376912797869115,0.197867088208765,0.843149054848001,0.999123527598198,"Selenop"
"ENSMUSG00000025362",12865.2103898403,0.165029152129744,0.133160003820784,1.23932973411334,0.21522341148482,0.999123527598198,"Rps26"
"ENSMUSG00000033685",13034.5587730215,0.167686007765404,0.121698793212793,1.37787732596659,0.168241166574501,0.999123527598198,"Ucp2"
"ENSMUSG00000035530",12858.652146308,-0.0454605468500329,0.10353874692384,-0.439067964415991,0.660612290852137,0.999123527598198,"Eif1"
"ENSMUSG00000019558",13153.444135441,0.00124553083176459,0.24833800703466,0.00501546600392403,0.995998253887498,0.999432427282792,"Slc6a8"
"ENSMUSG00000056201",12900.1386523429,-0.0879324772955189,0.137193591526699,-0.640937206446749,0.521563481272395,0.999123527598198,"Cfl1"
"ENSMUSG00000073702",12615.3145547134,0.190411667989826,0.13451129716605,1.41558123370685,0.156898148984947,0.999123527598198,"Rpl31"
"ENSMUSG00000034320",12862.7555613941,0.167601686445052,0.352050920635997,0.476072285629225,0.6340228806336,0.999123527598198,"Slc26a2"
"ENSMUSG00000022565",12970.8488510234,-0.176304999541323,0.180535676233528,-0.976565979752763,0.328784068383073,0.999123527598198,"Plec"
"ENSMUSG00000054364",12941.5213448394,-0.187917677242611,0.20906150653082,-0.898863116223208,0.368725576201188,0.999123527598198,"Rhob"
"ENSMUSG00000042808",12683.18634663,0.359070016782424,0.353995986518859,1.01433358133086,0.310423605307706,0.999123527598198,"Gpx2"
"ENSMUSG00000025508",12549.5078525536,0.196742572874369,0.173270006892613,1.13546814248299,0.256179222609395,0.999123527598198,"Rplp2"
"ENSMUSG00000018217",12768.9309298464,0.0597123571641886,0.192449302775348,0.310275778103974,0.756351249116422,0.999123527598198,"Pmp22"
"ENSMUSG00000064254",12759.7324101116,0.285090162095669,0.213653423981792,1.33435803078899,0.182086547608686,0.999123527598198,"Ethe1"
"ENSMUSG00000060938",12275.1893520263,0.155861294954725,0.11950673228895,1.30420514367237,0.192163646587775,0.999123527598198,"Rpl26"
"ENSMUSG00000038393",12435.0041295916,0.362082420487591,0.176518540310424,2.05124300173136,0.040243288126114,0.999123527598198,"Txnip"
"ENSMUSG00000025794",12208.4649258959,0.127896008528412,0.119216855126489,1.0728013953456,0.283360234625186,0.999123527598198,"Rpl14"
