"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000040365",1290.73205224503,0.0721056460281956,0.111991584975817,0.64384878599375,0.519673494571131,0.746868956974599,"Trim41"
"ENSMUSG00000006276",1283.6389147471,-0.106889377480004,0.134381770038582,-0.795415758025174,0.426371696507466,0.679113478181149,"Eps15l1"
"ENSMUSG00000018428",1294.73943955055,-0.152108078308228,0.16903150841521,-0.899880026714241,0.368184100383864,0.628618317124022,"Akap1"
"ENSMUSG00000036644",1278.62722664195,-0.0418909785963527,0.0910089535821294,-0.46029513523138,0.645304392545043,0.8283044118496,"Tbc1d9b"
"ENSMUSG00000090935",1274.98672540348,-0.0759926137685644,0.120537905197547,-0.630445780885452,0.528402965935948,0.753019839986036,"Synj2bp"
"ENSMUSG00000028150",1298.04545456398,-0.0181271369845572,0.271080493243263,-0.0668699424576087,0.946685241905158,0.978035202574011,"Rorc"
"ENSMUSG00000041846",1274.51799357623,-0.315621039197985,0.100598061483068,-3.13744653271582,0.00170426354594349,0.0203309951763078,"Ppp4r3a"
"ENSMUSG00000029238",1275.40891441259,-0.374770242318102,0.13588853305968,-2.75792396812106,0.00581697260156763,0.0481277084108825,"Clock"
"ENSMUSG00000026090",1281.3935723362,-0.665519878269233,0.24754323744627,-2.68849953299042,0.00717739360807293,0.055983080381785,"Cracdl"
"ENSMUSG00000030096",1284.52155433985,-0.248447891850349,0.145388049809761,-1.70886047495266,0.087476797434766,0.27753124988286,"Slc6a6"
"ENSMUSG00000029714",1277.2435284417,-0.193280228809033,0.215302992876338,-0.897712689577177,0.369338742513252,0.629706553122878,"Gigyf1"
"ENSMUSG00000024847",1278.85923173735,0.185975344010035,0.147272324608706,1.2627989984144,0.206661424770514,0.461548665729031,"Aip"
"ENSMUSG00000032547",1275.08769034196,-0.0505843006278033,0.139882947114898,-0.36161877963762,0.717636929008163,0.869453548003827,"Ryk"
"ENSMUSG00000028646",1274.91535004021,-0.155644511859592,0.108491019378807,-1.43463037540595,0.151392454032902,0.383275868757788,"Rragc"
"ENSMUSG00000032842",1279.04745642327,-0.58979585886609,0.245741650896262,-2.40006468872901,0.0163921747266903,0.0978157331215652,"Abcc10"
"ENSMUSG00000110386",1262.68489750945,-0.134492462153792,0.774488478927102,-0.173653276728021,0.862137959274787,0.942839237144691,"Gm42031"
"ENSMUSG00000036887",1247.18020551838,0.100303272228152,0.299650539668296,0.334734161797887,0.737825629184921,0.880534625988301,"C1qa"
"ENSMUSG00000026031",1288.34533077443,0.292441513018744,0.103560530309064,2.82387036978265,0.00474475707596441,0.0418380558489563,"Cflar"
"ENSMUSG00000049932",1271.49354717601,0.15169982945669,0.225008628251013,0.674195610345479,0.500186960049825,0.73331724896797,"H2ax"
"ENSMUSG00000020929",1278.1633557852,0.0967905547418735,0.119557649824709,0.809572243045797,0.418186066419953,0.671933220990721,"Eftud2"
"ENSMUSG00000039849",1274.7722145873,-0.044166483386072,0.101315850670947,-0.435928663615683,0.662888487761362,0.839038388717862,"Pcif1"
"ENSMUSG00000028165",1274.35129356244,-0.179185664110188,0.112417562240928,-1.59392945851437,0.11095183550451,0.321394659300141,"Cisd2"
"ENSMUSG00000028437",1294.6106466279,0.32381065189069,0.122324828912039,2.64713758253883,0.00811763192106023,0.0612532758431353,"Ubap1"
"ENSMUSG00000037197",1275.31511109388,-0.159958179286769,0.103283933313026,-1.5487227699005,0.121448377784463,0.337516294742788,"Rbm17"
"ENSMUSG00000038227",1279.93376322775,-0.296907944884891,0.194901779512931,-1.52337216020746,0.127665623022529,0.347937389187872,"Hoxa9"
"ENSMUSG00000070003",1260.20121300723,-0.180819028736419,0.183100327958637,-0.987540714712792,0.323377633497168,0.588706703339332,"Ssbp4"
"ENSMUSG00000003363",1279.4002425515,0.38144880641697,0.133927557403531,2.84817265253068,0.00439710628129546,0.0397898297189677,"Pld3"
"ENSMUSG00000041236",1275.91945614038,0.0398322899158518,0.0925318990975986,0.430470900352303,0.66685313015668,0.841545245680973,"Vps41"
"ENSMUSG00000005483",1278.09788724102,0.394169409315051,0.150159412782518,2.62500633167727,0.00866473559654129,0.064007784163555,"Dnajb1"
"ENSMUSG00000028423",1267.81598137753,-0.154094412653782,0.129027777725354,-1.19427316637031,0.232371130596509,0.493077670098885,"Nfx1"
"ENSMUSG00000004568",1278.42835517152,0.137680689909659,0.118856631115776,1.15837617655128,0.246710556852436,0.508832147946062,"Arhgef18"
"ENSMUSG00000039774",1286.43587701596,0.358629181289146,0.198946349337191,1.80264268474367,0.0714443488476625,0.246151871181804,"Galnt12"
"ENSMUSG00000039910",1273.25198107217,-0.155359114726281,0.158845276445407,-0.978053097975976,0.328048063227427,0.592577781196261,"Cited2"
"ENSMUSG00000032763",1293.62404352311,-0.126872638412227,0.17117804667514,-0.741173537591558,0.458588226135085,0.704678063389283,"Ilvbl"
"ENSMUSG00000020914",1259.93247192821,-0.334408649676718,0.265958049000127,-1.25737367578809,0.208618356784192,0.463935750679148,"Top2a"
"ENSMUSG00000019470",1265.66320230974,-0.112148763861957,0.109459083075321,-1.02457247686594,0.305564956697189,0.570530163542106,"Xab2"
"ENSMUSG00000061360",1272.79525934518,0.160490353889092,0.138774610436595,1.15648210709565,0.247484014205462,0.509664689149623,"Phf5a"
"ENSMUSG00000019977",1276.69295967293,0.133893738373618,0.105944127746182,1.26381462778567,0.206296569633292,0.461171672670929,"Hbs1l"
"ENSMUSG00000021062",1259.46640636306,-0.663144950803813,0.270697635492665,-2.44976262757856,0.0142950418911642,0.0890391634854832,"Rab15"
"ENSMUSG00000027751",1262.07771889238,-0.415583766137483,0.171437541513493,-2.42411179295157,0.0153458806467055,0.093468573653418,"Supt20"
"ENSMUSG00000067203",1259.67581712787,0.121504349995483,0.295260220408106,0.411516152861843,0.680694099447127,0.849038133477381,"H2-K2"
"ENSMUSG00000004895",1269.03528879299,-0.0156908143250565,0.0857104834439023,-0.18306762130593,0.854744960860688,0.939516737027568,"Prcc"
"ENSMUSG00000045039",1264.36497584642,-0.185424305232658,0.194227110306063,-0.954677773563464,0.339740673215506,0.603138310670144,"Megf8"
"ENSMUSG00000009563",1279.90114299861,0.00127413697442347,0.128752401338398,0.00989602493762174,0.992104243362793,0.997033672688027,"Tor2a"
"ENSMUSG00000024286",1271.49930886756,-0.188326867171014,0.0965158131790134,-1.95125400665395,0.0510268373611294,0.201138733811498,"Ccny"
"ENSMUSG00000109511",1281.10236133851,0.405481769767617,0.140781879856226,2.88021278151504,0.00397406862241023,0.0372581198994855,"Nup62"
"ENSMUSG00000037860",1281.35985773973,0.0367572109414795,0.196161260126426,0.187382620389925,0.851360648178239,0.938292163385356,"Aim2"
"ENSMUSG00000002728",1261.64960059374,-0.238808864248995,0.126482663811233,-1.88807585998822,0.0590157670936841,0.220035016376435,"Naa20"
"ENSMUSG00000038374",1273.63215663,0.308039028888464,0.113580633662201,2.71207351954561,0.00668637610283408,0.0534002841675142,"Rbm8a"
"ENSMUSG00000026755",1266.12275215518,0.237209790084559,0.146838681183315,1.61544484173366,0.106214396107213,0.312768668222396,"Arpc5l"
"ENSMUSG00000027356",1272.09363939397,-0.522736590656818,0.230651143386371,-2.26635161214512,0.0234298637149579,0.122538832680021,"Fermt1"
"ENSMUSG00000056167",1261.72728228879,-0.201515374468419,0.107691675603252,-1.87122517445846,0.0613138768100164,0.224545515285139,"Cnot10"
"ENSMUSG00000038172",1273.84687493837,0.1680021524526,0.129151382432841,1.30081575038472,0.193321529408137,0.443476224723718,"Ttc39b"
"ENSMUSG00000032135",1239.14522196621,0.091597594437416,0.43085333385656,0.212595765750557,0.831642274392987,0.928466478239153,"Mcam"
"ENSMUSG00000006782",1270.76330865324,0.652871580484651,0.23201270242393,2.81394757124864,0.0048937209057461,0.0427749960384851,"Cnp"
"ENSMUSG00000033863",1259.64863311834,-0.0911318264686547,0.146947741727698,-0.620164865394983,0.535149250398238,0.757968406357098,"Klf9"
"ENSMUSG00000001424",1262.94262811349,0.0361339241759769,0.132123459635377,0.273486058234443,0.784479607916509,0.904655612968166,"Snd1"
"ENSMUSG00000001248",1242.63101536234,0.120322402865059,0.276689666649668,0.434864099993318,0.663661074166911,0.839581894653082,"Gramd1a"
"ENSMUSG00000029169",1253.00627409542,-0.345009957030521,0.134097763649328,-2.57282409222526,0.0100872462831042,0.0710335202836551,"Dhx15"
"ENSMUSG00000020271",1276.70290511115,0.19627105437104,0.123981841520968,1.58306290633574,0.11340712713667,0.325245431186467,"Fbxw11"
"ENSMUSG00000021194",1227.59975602136,-0.788981199145736,0.223756402481889,-3.52607206048371,0.000421772190386828,0.00755409908914521,"Chga"
"ENSMUSG00000033174",1254.93104514808,-0.126426680303797,0.396798122637508,-0.318617133224931,0.750016859640972,0.887566848565529,"Mgll"
"ENSMUSG00000060860",1251.63561689679,0.0309862914303525,0.136818884604969,0.226476714232965,0.820830668111141,0.922484517306098,"Ube2s"
"ENSMUSG00000041935",1254.97623946611,-0.290263322442497,0.124922073761515,-2.32355510681507,0.0201493509018387,0.111355854108624,"AW549877"
"ENSMUSG00000001700",1278.47556332948,0.432388717724082,0.184831234618066,2.33937039168497,0.0193162725087326,0.108657609949123,"Gramd3"
"ENSMUSG00000070394",1265.81626639062,0.389988725603969,0.19124888920321,2.03916857885428,0.0414332056810352,0.176705741066022,"Tmem256"
"ENSMUSG00000028149",1265.86631397546,0.479197928012829,0.118599202713478,4.04048186707051,5.33414894157001e-05,0.0015627903959214,"Rap1gds1"
"ENSMUSG00000002332",1270.07070232475,0.237077332046116,0.154509019039114,1.53439154245164,0.124933357024009,0.343634617849792,"Dhrs1"
"ENSMUSG00000078622",1254.23520132892,-0.156288595405742,0.0976995101324233,-1.59968658178436,0.109668130054437,0.319195148176317,"Ccdc47"
"ENSMUSG00000091478",1251.89258464795,-0.157686142183656,0.176810552576791,-0.891836713847559,0.372480459950675,0.631947458313243,"Gm10039"
"ENSMUSG00000040618",1236.09814442968,-0.531870259345335,0.157779090657439,-3.37098063583153,0.000749011224585924,0.0112499826730726,"Pck2"
"ENSMUSG00000003657",1245.06174471844,0.63138774369102,0.592523093782652,1.06559178927568,0.286608212447339,0.553141904372547,"Calb2"
"ENSMUSG00000031681",1261.13324447731,0.180349430169286,0.118190875138822,1.52591670006213,0.127030611087213,0.346903934334112,"Smad1"
"ENSMUSG00000034354",1258.49881898779,-0.156461640167695,0.106603649278308,-1.46769497317323,0.142187096813813,0.370697889729503,"Mtmr3"
"ENSMUSG00000028405",1265.27155599578,-0.2318150930847,0.185407947073481,-1.25029750204196,0.211190890588339,0.466576142705972,"Aco1"
"ENSMUSG00000066026",1249.37778310457,-0.182821074644503,0.121614279474224,-1.50328625417093,0.13276524322454,0.356073194122295,"Dhrs3"
"ENSMUSG00000022257",1243.56874954506,-0.457863009662048,0.155221729983599,-2.94973525749536,0.003180463309551,0.0316961133500398,"Laptm4b"
"ENSMUSG00000039536",1247.23276149835,-0.0571173970698986,0.0954356157249081,-0.598491418911559,0.549512082939018,0.767320307045988,"Stau1"
"ENSMUSG00000029397",1266.4302583808,0.299574757310155,0.105706762020219,2.83401696906441,0.00459668910561508,0.040970959000048,"Rchy1"
"ENSMUSG00000035967",1237.97044313991,-0.49561889677241,0.1452859313911,-3.41133440813508,0.000646457540576022,0.0102274970065298,"Ints6l"
"ENSMUSG00000022221",1274.28296572822,1.60975570938929,0.292309991988453,5.50701568030175,3.64967763880731e-08,4.61927533151712e-06,"Ripk3"
"ENSMUSG00000061411",1287.42613967449,0.369170001343186,0.202396462260469,1.82399433873549,0.0681529281174827,0.239652406058605,"Nol4l"
"ENSMUSG00000075701",1251.18170342566,-0.0380119167619617,0.162127887821753,-0.234456374363878,0.814630697564009,0.919377231794834,"Selenos"
"ENSMUSG00000095098",1235.83005777916,0.115859696252207,0.247902585011866,0.467359774593159,0.640242496982186,0.825242976794542,"Ccdc85b"
"ENSMUSG00000031446",1247.82277927745,-0.142340794599554,0.118335402226113,-1.20285892405699,0.229030918010891,0.488914454302661,"Cul4a"
"ENSMUSG00000078945",1271.90926816674,0.369193234280899,0.235172678104887,1.56988148987374,0.116442684637058,0.330097710591989,"Naip2"
"ENSMUSG00000033545",1244.72891262373,0.110183107195165,0.131965660596789,0.834937715591188,0.403752777934132,0.660455496215707,"Znrf1"
"ENSMUSG00000036270",1242.01687345909,-0.133492536701128,0.145232549396156,-0.919164039026785,0.358009777509577,0.618736060629888,"Edc4"
"ENSMUSG00000026393",1255.51161763709,0.25681317320685,0.176797981342642,1.45257978205721,0.146340462917582,0.376357855028502,"Nek7"
"ENSMUSG00000003660",1236.47985429979,-0.410901862059013,0.127645668089781,-3.21908191800132,0.00128601740880284,0.0166428360641594,"Snrnp200"
"ENSMUSG00000024583",1248.92526549497,-0.0307020426314679,0.105892406534045,-0.289936206347308,0.771865042056997,0.898716366169124,"Txnl1"
"ENSMUSG00000035048",1245.38880473655,-0.179057931925679,0.159141759519244,-1.12514736840035,0.260526591605434,0.524673527275821,"Anapc13"
"ENSMUSG00000003031",1256.04583272833,0.193980690681774,0.149837870568012,1.29460389383821,0.195456908449841,0.446533399653507,"Cdkn1b"
"ENSMUSG00000040268",1234.1476410148,-0.54166948744183,0.134048354597054,-4.04085144551064,5.32574880123699e-05,0.00156274097359327,"Plekha1"
"ENSMUSG00000037703",1260.32341439574,-0.225566210914847,0.230756689874957,-0.977506702133217,0.328318361369623,0.59275172540325,"Lzts3"
"ENSMUSG00000029718",1226.90399503346,0.269622210904661,0.333145983961874,0.809321510342797,0.418330236536433,0.671933220990721,"Pcolce"
"ENSMUSG00000037111",1238.8176267746,-0.249326451276537,0.195976707104567,-1.2722249238707,0.203293214496733,0.457679250450356,"Setd7"
"ENSMUSG00000027695",1269.32734961811,0.0170734585651263,0.174159355001115,0.0980335427001146,0.921905658418813,0.968426875730712,"Pld1"
"ENSMUSG00000020133",1257.25726204634,0.418919049448906,0.158031034208546,2.65086570841571,0.00802857566918049,0.0607745251512726,"2310011J03Rik"
"ENSMUSG00000047260",1251.71710112141,0.247912388785799,0.15115526184518,1.64011749084674,0.100980740347423,0.303245706342268,"Emc6"
"ENSMUSG00000022757",1248.40325726299,-0.0639588083278347,0.137768416909018,-0.464248699105494,0.64246957410931,0.826386269763218,"Tfg"
"ENSMUSG00000021076",1246.87275246288,-0.0161652874929765,0.0992998296798817,-0.16279270110623,0.870681655280445,0.945754160973753,"Actr10"
"ENSMUSG00000045594",1256.63922392241,0.0466771839946465,0.160028087282661,0.291681196640185,0.770530387267728,0.897977345218948,"Glb1"
"ENSMUSG00000046971",1270.41123037646,0.822933806076709,0.360742456496564,2.28122249337886,0.0225352843801935,0.119273034278777,"Pla2g4f"
"ENSMUSG00000018554",1234.93787934715,-1.181310930526,0.415695707715085,-2.84176841040578,0.00448640686189449,0.040299090292667,"Ybx2"
"ENSMUSG00000036246",1240.70777513595,0.241775974942977,0.259582149828175,0.93140447100471,0.351644378985801,0.61326439323139,"Gmip"
"ENSMUSG00000040225",1245.20723665246,-0.170385658671733,0.141405451943393,-1.20494405505625,0.228224899835697,0.487806348001164,"Prrc2c"
"ENSMUSG00000031774",1253.8205526773,0.28263718634335,0.122262395789623,2.31172622226121,0.0207927753876847,0.113630063539204,"Psme3ip1"
"ENSMUSG00000026279",1242.42836498706,-0.585366104626697,0.178188654567599,-3.28509189346075,0.00101949115320432,0.014107171678997,"Thap4"
"ENSMUSG00000030772",1232.05682500546,0.530400607910836,0.393079332331145,1.34934748353548,0.177225380598795,0.421979129287587,"Dkk3"
"ENSMUSG00000060679",1242.3742562871,-0.0233333193085846,0.139922142262274,-0.166759305791988,0.867559439518712,0.944524369724896,"Mrps9"
"ENSMUSG00000017386",1246.0410676932,-0.150852346062489,0.17257406252369,-0.874131047600392,0.382046891123349,0.639439321870474,"Traf4"
"ENSMUSG00000020076",1241.15690551757,-0.0771466910355952,0.0837712777356591,-0.920920548437045,0.357091909549831,0.617430774390123,"Ddx50"
"ENSMUSG00000015806",1239.52689993189,-0.214110947237096,0.132677292080267,-1.6137723636051,0.106576811149079,0.313149423870871,"Qdpr"
"ENSMUSG00000027513",1226.58026036203,-2.26901998191136,0.496880211755911,-4.56653319699116,4.95856541305168e-06,0.000251706856595685,"Pck1"
"ENSMUSG00000049969",1258.29016750672,0.209669055445293,0.179726758209849,1.16659899468327,0.243372349531387,0.50524046537489,"Plekhf2"
"ENSMUSG00000046836",1250.11197703194,0.0860737319350938,0.0904267171422179,0.951861735727086,0.341167107580018,0.603904127060125,"Brox"
"ENSMUSG00000002608",1247.19577453656,0.145627423964365,0.111862902450498,1.30183841804756,0.192971627646015,0.443019531479171,"Ccdc97"
"ENSMUSG00000020946",1247.00301547371,0.289772348919259,0.113325094113221,2.55700073480419,0.0105578994500339,0.0732657444134348,"Gosr2"
"ENSMUSG00000005698",1230.21543634522,-0.199733520266646,0.0925107949907943,-2.15902933583612,0.0308478911008416,0.147025010238832,"Ctcf"
"ENSMUSG00000066621",1233.09136473869,-0.177726042019099,0.131334665378143,-1.35323024966321,0.175982084266677,0.41996911101109,"Tecpr1"
"ENSMUSG00000038312",1239.63510860157,0.00787116567252739,0.121725099453635,0.0646634564921879,0.948441959395133,0.978755807964157,"Edem2"
"ENSMUSG00000041685",1237.58903773023,-0.2958687548475,0.153894992651199,-1.92253659297468,0.0545382737323798,0.209342726811409,"Fcho2"
"ENSMUSG00000021285",1242.60478629741,-0.0287666235996911,0.084705796123836,-0.339606318765195,0.734153018992389,0.879111849281442,"Ppp1r13b"
"ENSMUSG00000029675",1198.23508687957,-0.510117541318536,0.30560740067827,-1.66919236964279,0.0950792618215893,0.292036852561539,"Eln"
"ENSMUSG00000023572",1253.56335636515,0.308852069527252,0.12471015438622,2.47655911459106,0.0132655655161952,0.0849398857757052,"Ccndbp1"
"ENSMUSG00000036323",1237.68586437389,-0.144502325837157,0.119851431092938,-1.20567876845044,0.22794137454126,0.487601915004599,"Srp72"
"ENSMUSG00000059273",1236.16385634914,-0.18682781949402,0.127650797431236,-1.46358521257701,0.143307315354774,0.372085528174286,"Zc3h4"
"ENSMUSG00000059409",1239.45683771936,-0.0728672822328079,0.0966842673133799,-0.753662247825961,0.451052056244895,0.699095704776662,"Ppp2r5d"
"ENSMUSG00000025731",1245.28736718073,-0.344784872114552,0.183349642107768,-1.88047747544496,0.0600430333638974,0.222036343984888,"Mettl26"
"ENSMUSG00000024283",1237.16142399385,-0.0496577490236903,0.102169308167037,-0.486033916785504,0.626943118889015,0.81647105996076,"Wac"
"ENSMUSG00000018322",1239.35284103306,0.442178088123131,0.140319751904724,3.15121771611573,0.00162591243541999,0.0196611131123876,"Tomm34"
"ENSMUSG00000027411",1234.38277045228,-0.161337780491887,0.117356180341911,-1.3747702082825,0.169202697027449,0.409577100990199,"Vps16"
"ENSMUSG00000059552",1224.02056515313,-0.274211878476935,0.185558540743817,-1.47776479259725,0.139470745077329,0.366728816484821,"Trp53"
"ENSMUSG00000068299",1267.86780499194,0.938373247065118,0.325383359888654,2.88390053930917,0.00392782787448957,0.0370012615788995,"Nat8f4"
"ENSMUSG00000044573",1235.41664163405,-0.167863373316169,0.106771055237602,-1.57218052160875,0.115908691445663,0.329181919841513,"Acp1"
"ENSMUSG00000022387",1250.79448093108,0.0526860033342888,0.132144706021694,0.398699311689713,0.690114775099696,0.853984422191874,"Brd1"
"ENSMUSG00000039753",1239.94727672838,0.104615705600355,0.0991011795215262,1.05564541315707,0.29113024480421,0.55725882851374,"Fbxl5"
"ENSMUSG00000062901",1230.00972129164,-0.351707575962243,0.187190613638361,-1.87887399440721,0.060261700506767,0.22236508923634,"Klhl24"
"ENSMUSG00000034252",1231.41074905443,-0.16656569983381,0.10702215783525,-1.55636648711776,0.119620969544463,0.335005768815699,"Senp6"
"ENSMUSG00000060073",1226.70996951854,-0.136343915742604,0.118532496828971,-1.15026612439736,0.250034278715653,0.51312299010017,"Psma3"
"ENSMUSG00000029407",1233.85595685701,0.0643488272214005,0.105709787649512,0.608731023420023,0.542702740115318,0.76308780336908,"Uso1"
"ENSMUSG00000015002",1238.81804138719,0.219297653301599,0.099795448539473,2.19747149304969,0.0279867902337396,0.13804344312485,"Efr3a"
"ENSMUSG00000023915",1250.40424668289,0.428017025297405,0.160620543472782,2.66477136761734,0.00770406805948199,0.0588815346655659,"Tnfrsf21"
"ENSMUSG00000041645",1226.21457075139,-0.0965324410573487,0.0849271333231712,-1.13665017621655,0.25568455541868,0.518818333247336,"Ddx24"
"ENSMUSG00000020455",1234.63967668859,0.0223329004138223,0.123552667714687,0.180756116617363,0.856559009493187,0.940530526039801,"Trim11"
"ENSMUSG00000023021",1232.05379599151,-0.23417142590486,0.142741448673195,-1.64052857864006,0.100895311346633,0.303228983048254,"Cers5"
"ENSMUSG00000061981",1220.44792293528,0.246316356571588,0.282724661088074,0.871223456855985,0.383632154537588,0.640842194868623,"Flot2"
"ENSMUSG00000014355",1227.37906735643,-0.230465755934347,0.0650309896603075,-3.54393739259076,0.000394198841730082,0.00715907361246758,"Anapc1"
"ENSMUSG00000047909",1233.40202146461,-0.355138722220087,0.160553150212063,-2.21196981654368,0.0269687505495679,0.134631009514474,"Ankrd16"
"ENSMUSG00000027665",1220.42263241215,-0.0496491665391885,0.131788221190263,-0.376734476653343,0.706370938762208,0.863574748689582,"Pik3ca"
"ENSMUSG00000019923",1228.96535093902,0.285732679576291,0.250353791537459,1.14131556714826,0.253738626302378,0.516759045306871,"Zwint"
"ENSMUSG00000034163",1234.53265912251,-0.0382538756666324,0.138415823662692,-0.276369237666453,0.782264481718736,0.903691578369623,"Zfc3h1"
"ENSMUSG00000087260",1230.44079357856,-0.0306432462648876,0.125756347504443,-0.243671567065869,0.807485195885201,0.916063100410623,"Lamtor5"
"ENSMUSG00000024146",1233.75444512406,0.113319431064163,0.121748639055054,0.930765484884976,0.351974887281458,0.613725499176936,"Cript"
"ENSMUSG00000022995",1204.53694087782,-0.238999244739323,0.511535731251303,-0.467219062399982,0.640343156686873,0.825260198352023,"Enah"
"ENSMUSG00000043323",1238.65192482743,-0.00615427725682603,0.130940870227564,-0.0470004303937374,0.962512884504723,0.985068035866937,"Fbrsl1"
"ENSMUSG00000000827",1218.19351954227,-0.228310738150358,0.10356318018352,-2.20455511066556,0.0274853286877513,0.136278131401661,"Tpd52l2"
"ENSMUSG00000032897",1227.8950948146,-0.106781605066136,0.0786306658955346,-1.3580147624338,0.174458999923035,0.417466587510115,"Nfyc"
"ENSMUSG00000001211",1220.29374201694,-0.226450806978704,0.123587214618978,-1.83231580772216,0.0669043833097451,0.23715080603725,"Agpat3"
"ENSMUSG00000074934",1201.52467334916,0.231441955260334,0.485474243511328,0.476733747163115,0.63355172873315,0.82051842349402,"Grem1"
"ENSMUSG00000040331",1228.12581298053,-0.144257593311138,0.0919959275208019,-1.56808673164928,0.116860892618311,0.330592754241112,"Nsmce4a"
"ENSMUSG00000026435",1265.20432157417,1.25933133067079,0.289264188338577,4.35356805798848,1.33939487964288e-05,0.000543342132265387,"Slc45a3"
"ENSMUSG00000020519",1228.62167212862,0.0155775989526738,0.166696271781174,0.0934489943069805,0.925546868945538,0.969870478217841,"Sap30l"
"ENSMUSG00000033565",1222.06772293138,0.202605164660955,0.229923096167981,0.88118665778984,0.378216799551779,0.636225938285533,"Rbfox2"
"ENSMUSG00000035517",1234.64334606136,0.123614305041781,0.180654346412644,0.684258682375819,0.493811832457891,0.728928356570208,"Tdrd7"
"ENSMUSG00000040123",1225.30781757721,-0.215600971179031,0.115453888619472,-1.86742061057498,0.061842873809892,0.225558389564629,"Zmym5"
"ENSMUSG00000034738",1254.30655101657,0.718806436047871,0.196863113397837,3.65130076245034,0.000260915469387065,0.00523473605150395,"Nostrin"
"ENSMUSG00000019158",1234.79078894858,0.551964465800953,0.190942160068725,2.89074170734367,0.00384333855913258,0.0365011418434878,"Tmem160"
"ENSMUSG00000025198",1245.24999151553,0.415642794056083,0.197793548998902,2.10139711916687,0.0356061206315865,0.161139976207549,"Erlin1"
"ENSMUSG00000060512",1242.90203660547,0.329390975207522,0.230903527156014,1.42653072157258,0.153715205544729,0.387091547588099,"0610040J01Rik"
"ENSMUSG00000019039",1219.11855989773,-0.268161429507267,0.154835591582965,-1.73191077558921,0.0832894498758134,0.269688292800509,"Dalrd3"
"ENSMUSG00000061288",1250.4666699501,0.686270598906279,0.130769794487381,5.24792901599692,1.53818538481924e-07,1.46685944887193e-05,"Taok3"
"ENSMUSG00000030232",1234.86849412627,0.368039680023131,0.121885071359306,3.01956323213845,0.0025313944576613,0.0269386344051008,"Aebp2"
"ENSMUSG00000026153",1231.15895219074,-0.0525787456078587,0.166681606826634,-0.315444196926574,0.752424414099938,0.888737995299687,"Fam135a"
"ENSMUSG00000038095",1223.77404626435,-0.232695445609108,0.0819335875209499,-2.84004951631844,0.00451065316215833,0.0404509921037203,"Sbno1"
"ENSMUSG00000056204",1244.84033903201,0.430832534467126,0.178816638979649,2.40935372080313,0.0159808009232702,0.0960416288471938,"Pgpep1"
"ENSMUSG00000031386",1220.76983602277,-0.0909232397321414,0.117715340172894,-0.77239924379098,0.439878001619151,0.690682163014634,"Hcfc1"
"ENSMUSG00000031176",1216.99267518052,-0.158608477304889,0.136117236491585,-1.16523433323372,0.243924151647189,0.505594950411398,"Dynlt3"
"ENSMUSG00000061859",1233.71756175654,-0.105223601479569,0.161139499179328,-0.652996949943775,0.51375824483976,0.742460248023357,"Patj"
"ENSMUSG00000065954",1208.53810527314,0.445574509620726,0.344491862733567,1.29342535433221,0.19586398571447,0.447218123398399,"Tacc1"
"ENSMUSG00000033088",1217.25936054189,-0.153502781154163,0.115203040542157,-1.33245425148298,0.182710965033133,0.429302929598271,"Triobp"
"ENSMUSG00000076613",1203.93114468246,-0.0402999169767825,0.85034344022284,-0.0473925182114906,0.96220039192408,0.984970258916841,"Ighg2b"
"ENSMUSG00000018736",1230.41179055456,0.0720283006739268,0.140001738103573,0.51448147465598,0.606915409117075,0.803390855214407,"Ndel1"
"ENSMUSG00000019802",1225.64605359414,0.0313926533972116,0.10557516495381,0.297348845355309,0.766200193810897,0.895348819527372,"Sec63"
"ENSMUSG00000032115",1220.21033711668,0.348937510767052,0.15561449057228,2.24232016879544,0.0249406871550356,0.128065646486336,"Hyou1"
"ENSMUSG00000021432",1233.73994215308,0.125206926797296,0.153400957695692,0.81620694341214,0.414381786274209,0.669044394140253,"Slc35b3"
"ENSMUSG00000031391",1235.55724005652,-0.0410566808297975,0.198983694714053,-0.2063318850763,0.836531673657875,0.930323579426792,"L1cam"
"ENSMUSG00000017288",1231.50060342527,0.13921343525131,0.115685568152423,1.20337772009632,0.228830185622076,0.488732261675679,"Vps53"
"ENSMUSG00000021072",1226.9844833715,0.0408979440858913,0.141035585426962,0.289983155400672,0.77182912424308,0.898716366169124,"Tmx1"
"ENSMUSG00000056313",1237.02772519882,0.0648220154502272,0.181143938104765,0.357848107579163,0.720456986598349,0.871240089157353,"Tcim"
"ENSMUSG00000015013",1236.31411873459,0.382229951238453,0.170560748632357,2.24101942740852,0.0250248166204928,0.128265697500015,"Trappc2l"
"ENSMUSG00000074582",1223.40318725524,-0.0256776012819236,0.109503624332703,-0.234490880447096,0.814603912207481,0.919377231794834,"Arfgef2"
"ENSMUSG00000022761",1212.38292319316,-0.286585154745681,0.115843433904216,-2.47390072175036,0.0133646829757532,0.0854304734998905,"Lztr1"
"ENSMUSG00000034112",1195.69593883701,-0.496851965449064,0.468647533453846,-1.06018261055885,0.289061530654816,0.555223913342947,"Atp2c2"
"ENSMUSG00000027452",1224.90090243865,-0.319538408598413,0.176167117606955,-1.81383684389577,0.0697028483208063,0.242247533226161,"Acss1"
