"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000058173",246.161623795514,-0.229276958260816,0.147874079122132,-1.55048781789168,0.12102447518725,0.310997517789652,"Smco4"
"ENSMUSG00000047205",249.542117637151,-0.144387293924263,0.232844121792868,-0.620102808748189,0.535190103113378,0.719027960343039,"Dusp18"
"ENSMUSG00000042042",246.136970033414,0.366890751505083,0.248384292539766,1.47710931216129,0.139646337758866,0.337386831554095,"Csgalnact2"
"ENSMUSG00000030966",245.460737474372,-0.327113490584403,0.18650691387283,-1.75389471517097,0.0794485493253583,0.240409740028997,"Trim21"
"ENSMUSG00000040272",246.097979608717,-0.222838453543668,0.155475001691028,-1.43327513182157,0.151779225874514,0.353732308160806,"Accs"
"ENSMUSG00000036580",248.405930559114,0.283504593695875,0.217265065485359,1.30487887255385,0.191934096440528,0.40335054471147,"Spg20"
"ENSMUSG00000084093",250.266643864157,0.0371581349611729,0.231844287104041,0.16027194556016,0.872666857375802,0.9333322228201,"Gm16418"
"ENSMUSG00000037251",246.83173587067,-0.451458760396694,0.125531450166053,-3.59637971041922,0.000322676692350165,0.00547454602704905,"Pomk"
"ENSMUSG00000000889",245.629469231759,0.61043814305934,0.510600645951435,1.19552951587413,0.231880211351567,0.448659377548869,"Dbh"
"ENSMUSG00000020453",246.534417520729,0.285499326365358,0.247797233772283,1.15214896477707,0.249259865155786,0.467608551381679,"Patz1"
"ENSMUSG00000001436",246.734394770962,-0.285051512547502,0.205317810176114,-1.38834284421305,0.165032671712963,0.371005952927247,"Slc19a1"
"ENSMUSG00000056185",244.303952264933,0.645547390591985,0.385416774928672,1.67493329970252,0.093947319211817,0.265889960530165,"Snx32"
"ENSMUSG00000025898",245.582339158456,-0.179742299689988,0.143649192173657,-1.25125868771122,0.210840112659343,0.425467638056721,"Cwf19l2"
"ENSMUSG00000048251",246.263643810989,-0.010154910546419,0.235316734375396,-0.0431542217912094,0.965578596785249,0.983406650432952,"Bcl11b"
"ENSMUSG00000079363",240.07893234579,0.493609364304457,0.315684809961525,1.56361455707868,0.117908114162464,0.30634809735519,"Gbp4"
"ENSMUSG00000038822",248.234925983489,0.0988743439708756,0.161622569883279,0.61176074630097,0.540696064270987,0.723048163709564,"Hace1"
"ENSMUSG00000035476",248.051470533121,-0.0575353925552421,0.146679838846153,-0.392251539187937,0.69487236636078,0.83028794699442,"Tab3"
"ENSMUSG00000030428",245.870866927171,0.631680805827935,0.327406924600655,1.92934467283613,0.0536880873323967,0.188022198488388,"Ttyh1"
"ENSMUSG00000000441",251.60382931976,0.0465592539597829,0.30784476170877,0.15124263833935,0.879784316595071,0.937248484964785,"Raf1"
"ENSMUSG00000055413",245.046064109587,0.982326753204405,0.385160696173415,2.55043352804129,0.0107589038597318,0.0658896096054867,"H2-Q5"
"ENSMUSG00000003992",243.863899311945,0.363044693804337,0.451082937345017,0.804829142820487,0.420918281922006,0.629713888240623,"Ssbp2"
"ENSMUSG00000001053",245.637825811752,0.1432342442419,0.193044868484572,0.741973849739222,0.458103179665502,0.65926992616355,"N4bp3"
"ENSMUSG00000033991",246.532585374848,0.239159506165846,0.211386762630609,1.13138355112505,0.257893691689942,0.476501147732644,"Ttc37"
"ENSMUSG00000016181",243.066221316456,-0.455114280230043,0.219078908674664,-2.07739888327587,0.0377647591876862,0.149554433287072,"Utp25"
"ENSMUSG00000020083",249.175527267578,-0.652820757802993,0.204977311958599,-3.18484397890264,0.00144832070447801,0.0164157424325463,"Fam241b"
